account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label,anomaly_score,cluster,cluster_tier,anomaly_tier
acct_000670,50.0,4.0,3.0,4.0,4.0,0.48,21458.6,3.0,0.9,Potential Abuse,Potential Abuse,0.4824199762919204,2,Potential Abuse,Safe
acct_000671,114.0,6.0,5.0,4.0,4.0,0.298,151582.8,3.0,1.93,Potential Abuse,Potential Abuse,0.5302588185628254,2,Potential Abuse,Potential Abuse
acct_000672,73.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.28,Safe,Potential Abuse,0.4987899584479367,0,Safe,Safe
acct_000673,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe,0.4310354358983827,0,Safe,Safe
acct_000674,58.0,4.0,2.0,3.0,3.0,0.483,37655.7,2.0,1.0,Safe,Potential Abuse,0.4829684727381035,2,Potential Abuse,Safe
acct_000675,127.0,7.0,4.0,5.0,6.0,0.394,226077.9,4.0,2.17,Potential Abuse,Potential Abuse,0.5199689957980249,2,Potential Abuse,Potential Abuse
acct_000676,65.0,3.0,3.0,2.0,2.0,0.508,537.4,3.0,1.12,Safe,Potential Abuse,0.46401198399499816,0,Safe,Safe
acct_000677,49.0,2.0,2.0,2.0,2.0,0.98,2934.4,2.0,0.82,Safe,Potential Abuse,0.43215032453057983,0,Safe,Safe
acct_000678,110.0,10.0,5.0,9.0,9.0,0.464,162717.7,4.0,1.86,Potential Abuse,Abusive,0.5103643328667361,2,Potential Abuse,Potential Abuse
acct_000679,65.0,3.0,2.0,2.0,2.0,0.508,1043.4,2.0,1.15,Safe,Potential Abuse,0.4438662202085711,0,Safe,Safe
acct_000680,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.39,Safe,Potential Abuse,0.5302974106122484,0,Safe,Potential Abuse
acct_000681,107.0,12.0,4.0,8.0,9.0,0.393,979263.5,4.0,1.81,Potential Abuse,Abusive,0.5216862575463994,2,Potential Abuse,Potential Abuse
acct_000682,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.26,Safe,Safe,0.45478391990306394,0,Safe,Safe
acct_000683,80.0,3.0,1.0,2.0,2.0,0.575,623.3,3.0,1.4,Safe,Potential Abuse,0.4892506632583398,0,Safe,Safe
acct_000684,40.0,2.0,3.0,1.0,1.0,0.575,0.0,2.0,0.69,Safe,Safe,0.44918623644576555,0,Safe,Safe
acct_000685,40.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.69,Safe,Potential Abuse,0.4948193142392001,0,Safe,Safe
acct_000686,48.0,2.0,3.0,1.0,2.0,0.979,131.5,2.0,0.86,Safe,Safe,0.4659587442148983,0,Safe,Safe
acct_000687,88.0,12.0,4.0,8.0,10.0,0.364,600997.5,3.0,1.51,Potential Abuse,Abusive,0.5226718390261699,2,Potential Abuse,Potential Abuse
acct_000688,56.0,3.0,1.0,2.0,3.0,0.964,3653.5,2.0,1.0,Safe,Potential Abuse,0.4792125230632464,0,Safe,Safe
acct_000689,81.0,2.0,2.0,1.0,1.0,0.531,0.0,2.0,1.37,Safe,Safe,0.48014447973984054,0,Safe,Safe
acct_000690,80.0,2.0,1.0,1.0,1.0,0.512,0.0,2.0,1.34,Safe,Safe,0.4926294144037791,0,Safe,Safe
acct_000691,197.0,73.0,12.0,16.0,20.0,0.147,770380.9,10.0,3.34,Abusive,Abusive,0.6161840345341889,1,Abusive,Abusive
acct_000692,106.0,9.0,6.0,7.0,7.0,0.472,76203.5,3.0,1.79,Potential Abuse,Potential Abuse,0.4965961901980675,2,Potential Abuse,Safe
acct_000693,110.0,8.0,4.0,4.0,6.0,0.545,45268.9,3.0,1.89,Potential Abuse,Potential Abuse,0.5057742969877911,2,Potential Abuse,Potential Abuse
acct_000694,69.0,6.0,3.0,4.0,4.0,0.478,28253.0,3.0,1.17,Potential Abuse,Potential Abuse,0.4667216453413217,2,Potential Abuse,Safe
acct_000695,135.0,9.0,6.0,8.0,8.0,0.474,300738.6,4.0,2.26,Potential Abuse,Abusive,0.5244429350216379,2,Potential Abuse,Potential Abuse
acct_000696,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe,0.42705666846014095,0,Safe,Safe
acct_000697,78.0,7.0,3.0,6.0,7.0,0.564,385577.2,4.0,1.35,Potential Abuse,Potential Abuse,0.4917232457278028,2,Potential Abuse,Safe
acct_000698,123.0,10.0,4.0,6.0,6.0,0.569,812122.1,4.0,2.15,Potential Abuse,Potential Abuse,0.516142823118737,2,Potential Abuse,Potential Abuse
acct_000699,56.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe,0.43386475612313324,0,Safe,Safe
acct_000700,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe,0.47242345049264045,0,Safe,Safe
acct_000701,93.0,5.0,4.0,4.0,4.0,0.441,28773.7,3.0,1.57,Potential Abuse,Potential Abuse,0.4880886836563989,2,Potential Abuse,Safe
acct_000702,72.0,2.0,2.0,2.0,2.0,0.986,2204.3,2.0,1.23,Safe,Potential Abuse,0.4369766676076268,0,Safe,Safe
acct_000703,48.0,2.0,1.0,1.0,1.0,0.521,0.0,2.0,0.85,Safe,Safe,0.4581071443158987,0,Safe,Safe
acct_000704,72.0,2.0,1.0,2.0,2.0,0.986,949.4,2.0,1.23,Safe,Potential Abuse,0.4420782898465971,0,Safe,Safe
acct_000705,24.0,2.0,3.0,2.0,2.0,0.958,72.7,1.0,0.41,Safe,Potential Abuse,0.5425123047772287,0,Safe,Potential Abuse
acct_000706,354.0,110.0,8.0,16.0,20.0,0.113,871458.7,10.0,5.91,Abusive,Abusive,0.6092454453099829,1,Abusive,Abusive
acct_000707,49.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.93,Safe,Potential Abuse,0.4829022269931509,0,Safe,Safe
acct_000708,48.0,3.0,1.0,3.0,3.0,0.958,724.3,2.0,0.87,Safe,Potential Abuse,0.4928669939494603,0,Safe,Safe
acct_000709,32.0,2.0,3.0,2.0,2.0,0.969,421.0,2.0,0.56,Safe,Potential Abuse,0.46692227093137484,0,Safe,Safe
acct_000710,72.0,5.0,6.0,3.0,3.0,0.5,68899.4,4.0,1.26,Potential Abuse,Potential Abuse,0.5182056406033354,2,Potential Abuse,Potential Abuse
acct_000711,73.0,3.0,2.0,2.0,2.0,0.562,85.3,2.0,1.22,Safe,Potential Abuse,0.46301651714940906,0,Safe,Safe
acct_000712,87.0,9.0,5.0,7.0,8.0,0.46,414210.5,4.0,1.47,Potential Abuse,Potential Abuse,0.47980685555427405,2,Potential Abuse,Safe
acct_000713,363.0,124.0,9.0,16.0,20.0,0.187,1017629.8,12.0,6.06,Abusive,Abusive,0.6458565988766575,1,Abusive,Abusive
acct_000714,49.0,2.0,3.0,2.0,2.0,0.98,3572.1,3.0,0.84,Safe,Potential Abuse,0.47930241288381364,0,Safe,Safe
acct_000715,57.0,3.0,3.0,2.0,2.0,0.509,1528.2,2.0,0.96,Safe,Potential Abuse,0.4410087961730177,0,Safe,Safe
acct_000716,71.0,6.0,5.0,5.0,6.0,0.507,121066.8,3.0,1.22,Potential Abuse,Potential Abuse,0.4593649594027751,2,Potential Abuse,Safe
acct_000717,24.0,2.0,2.0,2.0,2.0,0.958,939.8,2.0,0.45,Safe,Potential Abuse,0.4919429741039977,0,Safe,Safe
acct_000718,64.0,7.0,6.0,5.0,5.0,0.281,11875.4,3.0,1.1,Potential Abuse,Potential Abuse,0.5269198621721436,2,Potential Abuse,Potential Abuse
acct_000719,177.0,57.0,15.0,15.0,18.0,0.181,803430.4,7.0,2.98,Abusive,Abusive,0.651554263150376,1,Abusive,Abusive
acct_000720,41.0,2.0,2.0,2.0,2.0,0.976,40334.2,2.0,0.71,Safe,Potential Abuse,0.476285243407303,0,Safe,Safe
acct_000721,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.36,Safe,Safe,0.4758821586874115,0,Safe,Safe
acct_000722,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe,0.4927256918995872,0,Safe,Safe
acct_000723,33.0,2.0,3.0,1.0,1.0,0.545,0.0,2.0,0.6,Safe,Safe,0.46011136435751254,0,Safe,Safe
acct_000724,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe,0.4235565371818178,0,Safe,Safe
acct_000725,32.0,3.0,1.0,1.0,1.0,0.531,0.0,1.0,0.56,Safe,Potential Abuse,0.5350073994995551,0,Safe,Potential Abuse
acct_000726,41.0,2.0,3.0,1.0,1.0,0.512,0.0,2.0,0.73,Safe,Safe,0.45921268184941044,0,Safe,Safe
acct_000727,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.36,Safe,Safe,0.47840000058056564,0,Safe,Safe
acct_000728,40.0,2.0,1.0,2.0,2.0,0.975,538.3,2.0,0.68,Safe,Potential Abuse,0.4532702841436063,0,Safe,Safe
acct_000729,48.0,2.0,1.0,1.0,1.0,0.583,0.0,2.0,0.83,Safe,Safe,0.4554982719826121,0,Safe,Safe
acct_000730,115.0,11.0,5.0,7.0,9.0,0.304,99749.0,3.0,1.94,Potential Abuse,Potential Abuse,0.5263799560444248,2,Potential Abuse,Potential Abuse
acct_000731,95.0,9.0,5.0,5.0,8.0,0.505,904311.7,3.0,1.6,Potential Abuse,Potential Abuse,0.4875182651067877,2,Potential Abuse,Safe
acct_000732,49.0,2.0,2.0,1.0,1.0,0.653,0.0,2.0,0.82,Safe,Safe,0.45425154451709343,0,Safe,Safe
acct_000733,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe,0.47877245185628403,0,Safe,Safe
acct_000734,225.0,67.0,8.0,15.0,19.0,0.164,892552.8,11.0,3.84,Abusive,Abusive,0.6323796769915836,1,Abusive,Abusive
acct_000735,81.0,2.0,3.0,1.0,1.0,0.519,0.0,2.0,1.37,Safe,Safe,0.4909966840773805,0,Safe,Safe
acct_000736,132.0,14.0,4.0,8.0,10.0,0.462,1017629.8,3.0,2.25,Potential Abuse,Abusive,0.5548515217419082,2,Potential Abuse,Potential Abuse
acct_000737,114.0,10.0,5.0,6.0,6.0,0.263,99613.5,3.0,1.94,Potential Abuse,Potential Abuse,0.5224508242265752,2,Potential Abuse,Potential Abuse
acct_000738,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.45,Safe,Safe,0.46364432512712644,0,Safe,Safe
acct_000739,213.0,77.0,12.0,16.0,19.0,0.075,1000465.4,7.0,3.61,Abusive,Abusive,0.6057045609582036,1,Abusive,Abusive
acct_000740,58.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe,0.43552644638441773,0,Safe,Safe
acct_000741,59.0,7.0,6.0,5.0,5.0,0.508,530539.6,3.0,0.99,Potential Abuse,Potential Abuse,0.47637541399589867,2,Potential Abuse,Safe
acct_000742,24.0,2.0,3.0,1.0,1.0,0.625,0.0,1.0,0.46,Safe,Safe,0.51962130384361,0,Safe,Potential Abuse
acct_000743,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.49,Safe,Safe,0.48745412371253294,0,Safe,Safe
acct_000744,32.0,2.0,2.0,2.0,2.0,0.969,287.4,2.0,0.61,Safe,Potential Abuse,0.46097642942949874,0,Safe,Safe
acct_000745,73.0,2.0,3.0,1.0,1.0,0.521,0.0,3.0,1.23,Safe,Potential Abuse,0.5031946694068586,0,Safe,Potential Abuse
acct_000746,81.0,5.0,3.0,5.0,5.0,0.951,9900.9,4.0,1.42,Safe,Potential Abuse,0.5395443879045477,2,Potential Abuse,Potential Abuse
acct_000747,48.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.82,Safe,Safe,0.48425787745973875,0,Safe,Safe
acct_000748,72.0,3.0,1.0,2.0,2.0,0.556,970.5,2.0,1.23,Safe,Potential Abuse,0.44792028180293925,0,Safe,Safe
acct_000749,72.0,2.0,2.0,2.0,2.0,0.986,3945.0,2.0,1.22,Safe,Potential Abuse,0.44030307372080324,0,Safe,Safe
acct_000750,101.0,8.0,4.0,6.0,6.0,0.495,114058.6,5.0,1.71,Potential Abuse,Potential Abuse,0.5102412022246327,2,Potential Abuse,Potential Abuse
acct_000751,114.0,8.0,3.0,8.0,8.0,0.474,8747.6,4.0,1.94,Potential Abuse,Abusive,0.5421833043168311,2,Potential Abuse,Potential Abuse
acct_000752,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe,0.4160796872423576,0,Safe,Safe
acct_000753,83.0,9.0,3.0,6.0,7.0,0.434,839470.9,3.0,1.41,Potential Abuse,Potential Abuse,0.483854898705417,2,Potential Abuse,Safe
acct_000754,72.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.21,Safe,Safe,0.4501606811856873,0,Safe,Safe
acct_000755,321.0,100.0,10.0,16.0,20.0,0.193,979263.5,8.0,5.37,Abusive,Abusive,0.58317093567301,1,Abusive,Abusive
acct_000756,73.0,3.0,5.0,3.0,3.0,0.548,307586.0,3.0,1.24,Potential Abuse,Potential Abuse,0.49859821111337477,2,Potential Abuse,Safe
acct_000757,116.0,7.0,5.0,7.0,7.0,0.483,733570.6,3.0,1.98,Potential Abuse,Potential Abuse,0.4968258863786323,2,Potential Abuse,Safe
acct_000758,48.0,2.0,2.0,2.0,2.0,0.979,227584.3,2.0,0.94,Safe,Potential Abuse,0.4869981778370227,0,Safe,Safe
acct_000759,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.25,Safe,Safe,0.4538381180707371,0,Safe,Safe
acct_000760,32.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.55,Safe,Safe,0.4798039451090498,0,Safe,Safe
acct_000761,93.0,10.0,5.0,6.0,8.0,0.505,407812.7,3.0,1.57,Potential Abuse,Potential Abuse,0.4773631664017807,2,Potential Abuse,Safe
acct_000762,77.0,7.0,6.0,7.0,7.0,0.519,435570.2,3.0,1.33,Potential Abuse,Potential Abuse,0.48526524723658504,2,Potential Abuse,Safe
acct_000763,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.42,Safe,Safe,0.4942475518232648,0,Safe,Safe
acct_000764,74.0,2.0,3.0,1.0,1.0,0.554,0.0,3.0,1.26,Safe,Potential Abuse,0.506984795101303,0,Safe,Potential Abuse
acct_000765,24.0,4.0,3.0,3.0,4.0,0.875,861.9,1.0,0.42,Safe,Potential Abuse,0.5825367788473952,0,Safe,Abusive
acct_000766,67.0,8.0,4.0,6.0,6.0,0.582,615601.2,5.0,1.16,Potential Abuse,Potential Abuse,0.5172991117580045,2,Potential Abuse,Potential Abuse
acct_000767,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe,0.45659527870720695,0,Safe,Safe
acct_000768,42.0,2.0,2.0,2.0,2.0,0.976,195.2,2.0,0.75,Safe,Potential Abuse,0.4399409844969909,0,Safe,Safe
acct_000769,56.0,2.0,3.0,2.0,2.0,0.982,56.7,2.0,0.95,Safe,Potential Abuse,0.45187915228151027,0,Safe,Safe
acct_000770,64.0,3.0,2.0,2.0,2.0,0.969,3522.3,2.0,1.09,Safe,Potential Abuse,0.4505528986437863,0,Safe,Safe
acct_000771,40.0,2.0,1.0,1.0,1.0,0.55,0.0,2.0,0.68,Safe,Safe,0.4579462885411452,0,Safe,Safe
acct_000772,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe,0.4717044796371033,0,Safe,Safe
acct_000773,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe,0.42788635835778727,0,Safe,Safe
acct_000774,81.0,3.0,2.0,2.0,2.0,0.531,698.7,3.0,1.36,Safe,Potential Abuse,0.47072093636819795,0,Safe,Safe
acct_000775,56.0,3.0,1.0,2.0,2.0,0.571,981.3,3.0,0.95,Safe,Potential Abuse,0.4800634779659289,0,Safe,Safe
acct_000776,40.0,2.0,1.0,1.0,1.0,0.525,0.0,2.0,0.68,Safe,Safe,0.45980476621070343,0,Safe,Safe
acct_000777,57.0,3.0,2.0,3.0,3.0,0.965,490.8,2.0,0.96,Safe,Potential Abuse,0.4806077193574185,0,Safe,Safe
acct_000778,65.0,3.0,2.0,2.0,2.0,0.538,823.7,2.0,1.13,Safe,Potential Abuse,0.4376272504655652,0,Safe,Safe
acct_000779,56.0,2.0,3.0,2.0,2.0,0.982,54.6,2.0,0.95,Safe,Potential Abuse,0.4527254292683484,0,Safe,Safe
acct_000780,80.0,3.0,1.0,3.0,3.0,0.975,78492.1,2.0,1.35,Safe,Potential Abuse,0.5229747610577172,0,Safe,Potential Abuse
acct_000781,24.0,2.0,2.0,2.0,2.0,0.958,2146.9,2.0,0.41,Safe,Potential Abuse,0.4982896288139069,0,Safe,Safe
acct_000782,42.0,4.0,4.0,4.0,4.0,0.5,1989.6,2.0,0.72,Potential Abuse,Potential Abuse,0.5078476699065719,2,Potential Abuse,Potential Abuse
acct_000783,80.0,2.0,1.0,2.0,2.0,0.988,6130.7,3.0,1.37,Safe,Potential Abuse,0.4902147445426879,0,Safe,Safe
acct_000784,33.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe,0.42975977845410473,0,Safe,Safe
acct_000785,24.0,3.0,3.0,2.0,2.0,0.667,839.1,2.0,0.43,Safe,Potential Abuse,0.5017837041407925,0,Safe,Potential Abuse
acct_000786,305.0,86.0,7.0,16.0,20.0,0.21,979263.5,7.0,5.17,Abusive,Abusive,0.591265716799271,1,Abusive,Abusive
acct_000787,25.0,2.0,2.0,1.0,1.0,0.56,0.0,2.0,0.42,Safe,Safe,0.47806794026103633,0,Safe,Safe
acct_000788,80.0,2.0,1.0,2.0,2.0,0.988,23356.5,2.0,1.34,Safe,Potential Abuse,0.48031207305806073,0,Safe,Safe
acct_000789,109.0,5.0,4.0,4.0,4.0,0.532,91962.5,5.0,1.83,Potential Abuse,Potential Abuse,0.538418314430122,2,Potential Abuse,Potential Abuse
acct_000790,32.0,3.0,1.0,2.0,2.0,0.531,84.8,1.0,0.54,Safe,Potential Abuse,0.5336662694547822,0,Safe,Potential Abuse
acct_000791,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe,0.4310354358983827,0,Safe,Safe
acct_000792,105.0,6.0,6.0,4.0,4.0,0.295,47942.5,3.0,1.77,Potential Abuse,Potential Abuse,0.5386723563941219,2,Potential Abuse,Potential Abuse
acct_000793,135.0,14.0,6.0,7.0,9.0,0.274,594977.9,3.0,2.25,Potential Abuse,Potential Abuse,0.566251763106864,2,Potential Abuse,Potential Abuse
acct_000794,133.0,11.0,5.0,7.0,7.0,0.278,162300.3,4.0,2.23,Potential Abuse,Potential Abuse,0.5390993231046347,2,Potential Abuse,Potential Abuse
acct_000795,56.0,2.0,2.0,2.0,2.0,0.982,5130.2,2.0,0.96,Safe,Potential Abuse,0.4329230991888167,0,Safe,Safe
acct_000796,82.0,2.0,2.0,2.0,2.0,0.988,9098.4,3.0,1.41,Safe,Potential Abuse,0.49147530266933465,0,Safe,Safe
acct_000797,35.0,2.0,3.0,2.0,2.0,0.971,3339.4,2.0,0.67,Safe,Potential Abuse,0.46278532653324084,0,Safe,Safe
acct_000798,57.0,7.0,6.0,6.0,6.0,0.404,423629.3,3.0,1.01,Potential Abuse,Potential Abuse,0.49205147523325027,2,Potential Abuse,Safe
acct_000799,102.0,12.0,3.0,7.0,9.0,0.5,284922.0,3.0,1.73,Potential Abuse,Potential Abuse,0.5084534908326838,2,Potential Abuse,Potential Abuse
acct_000800,58.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.43478499221532363,0,Safe,Safe
acct_000801,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.08,Safe,Potential Abuse,0.4938643548295253,0,Safe,Safe
acct_000802,49.0,2.0,2.0,1.0,1.0,0.51,0.0,3.0,0.86,Safe,Potential Abuse,0.4981614642832267,0,Safe,Safe
acct_000803,82.0,4.0,2.0,2.0,2.0,0.561,774.7,2.0,1.48,Safe,Potential Abuse,0.4810948058028359,0,Safe,Safe
acct_000804,208.0,67.0,12.0,16.0,17.0,0.13,865158.8,8.0,3.49,Abusive,Abusive,0.6130341018303974,1,Abusive,Abusive
acct_000805,86.0,10.0,5.0,7.0,8.0,0.442,85597.9,4.0,1.45,Potential Abuse,Potential Abuse,0.49254179017036853,2,Potential Abuse,Safe
acct_000806,73.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.27,Safe,Potential Abuse,0.49103037844592606,0,Safe,Safe
acct_000807,64.0,3.0,4.0,2.0,2.0,0.469,3832.0,3.0,1.07,Potential Abuse,Potential Abuse,0.4821995668999188,2,Potential Abuse,Safe
acct_000808,72.0,2.0,3.0,2.0,2.0,0.986,603.5,2.0,1.22,Safe,Potential Abuse,0.4385741099608343,0,Safe,Safe
acct_000809,25.0,2.0,2.0,1.0,1.0,0.52,0.0,2.0,0.43,Safe,Safe,0.47896582903295426,0,Safe,Safe
acct_000810,58.0,2.0,2.0,2.0,2.0,0.983,432579.4,2.0,0.98,Safe,Potential Abuse,0.4887602605750203,0,Safe,Safe
acct_000811,40.0,2.0,2.0,1.0,1.0,0.55,0.0,2.0,0.7,Safe,Safe,0.4428072093930541,0,Safe,Safe
acct_000812,24.0,2.0,1.0,1.0,1.0,0.583,0.0,3.0,0.45,Safe,Potential Abuse,0.533200699438015,0,Safe,Potential Abuse
acct_000813,24.0,2.0,3.0,1.0,1.0,0.5,0.0,2.0,0.43,Safe,Safe,0.49332382988682877,0,Safe,Safe
acct_000814,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.42817555313650496,0,Safe,Safe
acct_000815,73.0,2.0,2.0,2.0,2.0,0.986,1892.5,3.0,1.26,Safe,Potential Abuse,0.469278202002277,0,Safe,Safe
acct_000816,33.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.59,Safe,Potential Abuse,0.4940811385571519,0,Safe,Safe
acct_000817,64.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe,0.42297094926955875,0,Safe,Safe
acct_000818,33.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.58,Safe,Potential Abuse,0.4975830756808876,0,Safe,Safe
acct_000819,74.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.26,Safe,Safe,0.4445774119343835,0,Safe,Safe
acct_000820,101.0,14.0,6.0,8.0,9.0,0.396,803430.4,4.0,1.71,Potential Abuse,Abusive,0.534121609251206,2,Potential Abuse,Potential Abuse
acct_000821,81.0,2.0,2.0,1.0,1.0,0.519,0.0,2.0,1.37,Safe,Safe,0.4820574051053803,0,Safe,Safe
acct_000822,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe,0.4838949022577242,0,Safe,Safe
acct_000823,48.0,2.0,1.0,2.0,2.0,0.979,3956.0,2.0,0.83,Safe,Potential Abuse,0.44364003870659685,0,Safe,Safe
acct_000824,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.78,Safe,Safe,0.49788916996299315,0,Safe,Safe
acct_000825,64.0,2.0,1.0,2.0,2.0,0.984,677.1,2.0,1.17,Safe,Potential Abuse,0.4381227223404249,0,Safe,Safe
acct_000826,82.0,2.0,3.0,2.0,2.0,0.988,1983.6,3.0,1.41,Safe,Potential Abuse,0.4853651376980647,0,Safe,Safe
acct_000827,44.0,8.0,6.0,5.0,5.0,0.455,778370.9,3.0,0.75,Potential Abuse,Potential Abuse,0.5134579776171062,2,Potential Abuse,Potential Abuse
acct_000828,66.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe,0.4394180546811473,0,Safe,Safe
acct_000829,81.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.4,Safe,Safe,0.4750807608291071,0,Safe,Safe
acct_000830,66.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe,0.44063442193513347,0,Safe,Safe
acct_000831,316.0,98.0,9.0,15.0,19.0,0.104,1017629.8,8.0,5.29,Abusive,Abusive,0.6324860576969898,1,Abusive,Abusive
acct_000832,108.0,11.0,5.0,7.0,8.0,0.5,594382.4,3.0,1.82,Potential Abuse,Potential Abuse,0.49252069850885233,2,Potential Abuse,Safe
acct_000833,24.0,2.0,3.0,1.0,1.0,0.542,0.0,1.0,0.43,Safe,Safe,0.51886680479471,0,Safe,Potential Abuse
acct_000834,48.0,2.0,1.0,2.0,2.0,0.979,256.0,2.0,0.81,Safe,Potential Abuse,0.44321459975925326,0,Safe,Safe
acct_000835,122.0,10.0,3.0,8.0,9.0,0.418,71199.1,3.0,2.09,Potential Abuse,Abusive,0.5241292485933735,2,Potential Abuse,Potential Abuse
acct_000836,59.0,6.0,5.0,6.0,6.0,0.475,959220.5,4.0,1.02,Potential Abuse,Potential Abuse,0.4970782710525832,2,Potential Abuse,Safe
acct_000837,74.0,2.0,2.0,1.0,1.0,0.514,0.0,3.0,1.27,Safe,Potential Abuse,0.5057396502419579,0,Safe,Potential Abuse
acct_000838,82.0,3.0,3.0,2.0,2.0,0.524,686.4,2.0,1.38,Safe,Potential Abuse,0.46028372419875996,0,Safe,Safe
acct_000839,124.0,10.0,4.0,6.0,7.0,0.476,437549.2,4.0,2.11,Potential Abuse,Potential Abuse,0.49228290647571166,2,Potential Abuse,Safe
acct_000840,126.0,8.0,3.0,6.0,6.0,0.587,532122.4,4.0,2.11,Potential Abuse,Potential Abuse,0.5188878991168413,2,Potential Abuse,Potential Abuse
acct_000841,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe,0.4927256918995872,0,Safe,Safe
acct_000842,48.0,3.0,3.0,2.0,2.0,0.5,30308.2,2.0,0.83,Safe,Potential Abuse,0.4633094468600817,0,Safe,Safe
acct_000843,40.0,2.0,1.0,2.0,2.0,0.975,11.0,2.0,0.7,Safe,Potential Abuse,0.47815892411415384,0,Safe,Safe
acct_000844,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.01,Safe,Potential Abuse,0.4792430971640496,0,Safe,Safe
acct_000845,81.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe,0.4814130909067787,0,Safe,Safe
acct_000846,107.0,6.0,6.0,5.0,6.0,0.542,225957.8,3.0,1.81,Potential Abuse,Potential Abuse,0.501276779900574,2,Potential Abuse,Potential Abuse
acct_000847,128.0,12.0,4.0,9.0,9.0,0.523,122845.3,3.0,2.16,Potential Abuse,Abusive,0.5370551129919675,2,Potential Abuse,Potential Abuse
acct_000848,49.0,2.0,3.0,2.0,2.0,0.98,486.8,2.0,0.85,Safe,Potential Abuse,0.43092775867878685,0,Safe,Safe
acct_000849,127.0,9.0,4.0,6.0,7.0,0.488,96128.8,3.0,2.22,Potential Abuse,Potential Abuse,0.500292168825663,2,Potential Abuse,Safe
acct_000850,132.0,13.0,3.0,8.0,9.0,0.47,771154.4,4.0,2.24,Potential Abuse,Abusive,0.5435327039035364,2,Potential Abuse,Potential Abuse
acct_000851,48.0,2.0,2.0,1.0,1.0,0.604,0.0,2.0,0.82,Safe,Safe,0.4437080936905521,0,Safe,Safe
acct_000852,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.49,Safe,Safe,0.4481234204253434,0,Safe,Safe
acct_000853,349.0,103.0,14.0,16.0,20.0,0.178,1000465.4,12.0,5.83,Abusive,Abusive,0.6493061168592157,1,Abusive,Abusive
