account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label
acct_001290,122.0,8.0,3.0,5.0,6.0,0.492,535723.8,3.0,2.05,Potential Abuse,Potential Abuse
acct_001291,53.0,8.0,6.0,5.0,5.0,0.377,40355.6,3.0,0.92,Potential Abuse,Potential Abuse
acct_001292,34.0,3.0,3.0,2.0,2.0,0.529,2973.0,3.0,0.61,Safe,Potential Abuse
acct_001293,32.0,2.0,2.0,2.0,2.0,0.969,40.6,1.0,0.55,Safe,Potential Abuse
acct_001294,56.0,2.0,2.0,2.0,2.0,0.982,4365.4,2.0,0.95,Safe,Potential Abuse
acct_001295,64.0,2.0,1.0,1.0,1.0,0.609,0.0,2.0,1.09,Safe,Safe
acct_001296,57.0,3.0,3.0,2.0,2.0,0.491,7334.8,2.0,0.99,Safe,Potential Abuse
acct_001297,81.0,4.0,3.0,4.0,4.0,0.963,26493.6,3.0,1.39,Safe,Potential Abuse
acct_001298,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.48,Safe,Safe
acct_001299,72.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.22,Safe,Potential Abuse
acct_001300,80.0,5.0,2.0,3.0,3.0,0.488,877.8,2.0,1.41,Safe,Potential Abuse
acct_001301,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.82,Safe,Safe
acct_001302,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.52,Safe,Safe
acct_001303,57.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.01,Safe,Potential Abuse
acct_001304,67.0,9.0,6.0,6.0,6.0,0.328,871458.7,3.0,1.12,Potential Abuse,Potential Abuse
acct_001305,34.0,2.0,2.0,2.0,2.0,0.971,3147.8,2.0,0.59,Safe,Potential Abuse
acct_001306,180.0,67.0,9.0,16.0,20.0,0.194,1017629.8,7.0,3.13,Abusive,Abusive
acct_001307,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe
acct_001308,86.0,6.0,4.0,6.0,6.0,0.523,124218.3,3.0,1.45,Potential Abuse,Potential Abuse
acct_001309,91.0,10.0,4.0,6.0,6.0,0.385,129617.4,3.0,1.59,Potential Abuse,Potential Abuse
acct_001310,48.0,6.0,1.0,4.0,5.0,0.5,1415.2,2.0,0.83,Safe,Potential Abuse
acct_001311,118.0,9.0,5.0,8.0,8.0,0.492,160686.1,3.0,1.97,Potential Abuse,Abusive
acct_001312,24.0,2.0,1.0,1.0,1.0,0.583,0.0,1.0,0.47,Safe,Safe
acct_001313,24.0,2.0,1.0,1.0,1.0,0.625,0.0,1.0,0.41,Safe,Safe
acct_001314,105.0,7.0,5.0,6.0,7.0,0.543,249415.8,4.0,1.77,Potential Abuse,Potential Abuse
acct_001315,24.0,2.0,3.0,1.0,1.0,0.5,0.0,1.0,0.42,Safe,Safe
acct_001316,24.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.42,Safe,Safe
acct_001317,57.0,2.0,3.0,1.0,1.0,0.632,0.0,2.0,0.97,Safe,Safe
acct_001318,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001319,57.0,2.0,2.0,2.0,2.0,0.982,1446.2,3.0,1.01,Safe,Potential Abuse
acct_001320,80.0,3.0,3.0,3.0,3.0,0.975,4761.3,2.0,1.37,Safe,Potential Abuse
acct_001321,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.56,Safe,Safe
acct_001322,126.0,10.0,4.0,7.0,8.0,0.532,76682.3,3.0,2.13,Potential Abuse,Potential Abuse
acct_001323,316.0,115.0,11.0,16.0,20.0,0.12,919949.9,7.0,5.36,Abusive,Abusive
acct_001324,72.0,3.0,1.0,2.0,2.0,0.514,661.3,2.0,1.21,Safe,Potential Abuse
acct_001325,72.0,2.0,1.0,2.0,2.0,0.986,439.7,3.0,1.24,Safe,Potential Abuse
acct_001326,73.0,2.0,2.0,2.0,2.0,0.986,727.5,2.0,1.23,Safe,Potential Abuse
acct_001327,65.0,8.0,6.0,5.0,5.0,0.477,707609.9,5.0,1.21,Potential Abuse,Potential Abuse
acct_001328,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.72,Safe,Safe
acct_001329,60.0,4.0,4.0,3.0,3.0,0.633,8033.4,3.0,1.01,Potential Abuse,Potential Abuse
acct_001330,32.0,2.0,3.0,1.0,1.0,0.531,0.0,1.0,0.55,Safe,Safe
acct_001331,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe
acct_001332,80.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse
acct_001333,33.0,3.0,3.0,2.0,2.0,0.606,1391.8,2.0,0.59,Safe,Potential Abuse
acct_001334,104.0,9.0,5.0,7.0,7.0,0.471,551775.2,3.0,1.77,Potential Abuse,Potential Abuse
acct_001335,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe
acct_001336,56.0,3.0,3.0,3.0,3.0,0.964,2834.0,2.0,0.96,Safe,Potential Abuse
acct_001337,58.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.03,Safe,Safe
acct_001338,181.0,69.0,12.0,16.0,20.0,0.155,1017629.8,7.0,3.04,Abusive,Abusive
acct_001339,56.0,2.0,2.0,2.0,2.0,0.982,240.8,2.0,0.96,Safe,Potential Abuse
acct_001340,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_001341,110.0,11.0,3.0,9.0,10.0,0.491,112148.7,3.0,1.88,Potential Abuse,Abusive
acct_001342,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.27,Safe,Safe
acct_001343,47.0,7.0,6.0,5.0,6.0,0.426,242133.6,3.0,0.86,Potential Abuse,Potential Abuse
acct_001344,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001345,126.0,9.0,4.0,8.0,8.0,0.571,84767.9,3.0,2.12,Potential Abuse,Abusive
acct_001346,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001347,327.0,120.0,7.0,16.0,20.0,0.125,1061079.3,10.0,5.57,Abusive,Abusive
acct_001348,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.54,Safe,Safe
acct_001349,128.0,8.0,5.0,7.0,7.0,0.469,326421.2,3.0,2.2,Potential Abuse,Potential Abuse
acct_001350,68.0,5.0,3.0,5.0,5.0,0.515,16607.9,4.0,1.16,Potential Abuse,Potential Abuse
acct_001351,57.0,3.0,3.0,2.0,2.0,0.965,2028.2,3.0,0.98,Safe,Potential Abuse
acct_001352,382.0,105.0,8.0,16.0,20.0,0.154,996402.1,11.0,6.41,Abusive,Abusive
acct_001353,44.0,4.0,4.0,2.0,3.0,0.591,1814.9,3.0,0.76,Potential Abuse,Potential Abuse
acct_001354,421.0,136.0,12.0,16.0,20.0,0.095,1017629.8,12.0,7.09,Abusive,Abusive
acct_001355,129.0,7.0,4.0,6.0,6.0,0.527,217034.7,4.0,2.21,Potential Abuse,Potential Abuse
acct_001356,40.0,3.0,3.0,2.0,2.0,0.525,748.0,3.0,0.73,Safe,Potential Abuse
acct_001357,83.0,8.0,6.0,6.0,6.0,0.386,77936.2,3.0,1.4,Potential Abuse,Potential Abuse
acct_001358,40.0,3.0,3.0,1.0,2.0,0.65,51.4,1.0,0.68,Safe,Potential Abuse
acct_001359,392.0,130.0,8.0,16.0,20.0,0.125,865158.8,12.0,6.61,Abusive,Abusive
acct_001360,49.0,3.0,2.0,2.0,2.0,0.51,385.7,2.0,0.85,Safe,Potential Abuse
acct_001361,59.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_001362,33.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.56,Safe,Potential Abuse
acct_001363,56.0,2.0,1.0,2.0,2.0,0.982,1665.6,2.0,0.96,Safe,Potential Abuse
acct_001364,24.0,2.0,3.0,2.0,2.0,0.958,330.8,1.0,0.44,Safe,Potential Abuse
acct_001365,64.0,8.0,6.0,6.0,6.0,0.344,332127.7,4.0,1.09,Potential Abuse,Potential Abuse
acct_001366,56.0,3.0,3.0,2.0,2.0,0.5,1043.7,2.0,0.99,Safe,Potential Abuse
acct_001367,230.0,81.0,7.0,16.0,20.0,0.17,983647.9,10.0,3.89,Abusive,Abusive
acct_001368,73.0,6.0,3.0,4.0,5.0,0.548,56695.1,3.0,1.29,Potential Abuse,Potential Abuse
acct_001369,64.0,2.0,1.0,1.0,1.0,0.516,0.0,2.0,1.1,Safe,Safe
acct_001370,63.0,7.0,6.0,5.0,6.0,0.492,293442.8,4.0,1.15,Potential Abuse,Potential Abuse
acct_001371,292.0,81.0,11.0,16.0,20.0,0.182,983647.9,9.0,4.92,Abusive,Abusive
acct_001372,176.0,62.0,9.0,14.0,18.0,0.136,1061079.3,6.0,2.98,Abusive,Abusive
acct_001373,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001374,40.0,2.0,3.0,1.0,1.0,0.6,0.0,2.0,0.68,Safe,Safe
acct_001375,130.0,10.0,3.0,7.0,8.0,0.469,450016.6,4.0,2.21,Potential Abuse,Potential Abuse
acct_001376,32.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.55,Safe,Potential Abuse
acct_001377,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.46,Safe,Safe
acct_001378,42.0,2.0,2.0,1.0,1.0,0.738,0.0,2.0,0.74,Safe,Safe
acct_001379,95.0,6.0,5.0,4.0,4.0,0.558,615171.9,4.0,1.6,Potential Abuse,Potential Abuse
acct_001380,42.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.72,Safe,Safe
acct_001381,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe
acct_001382,32.0,2.0,1.0,1.0,1.0,0.531,0.0,2.0,0.56,Safe,Safe
acct_001383,65.0,2.0,3.0,2.0,2.0,0.985,3642.9,2.0,1.15,Safe,Potential Abuse
acct_001384,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001385,32.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.61,Safe,Safe
acct_001386,64.0,2.0,3.0,2.0,2.0,0.984,562.5,2.0,1.08,Safe,Potential Abuse
acct_001387,80.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe
acct_001388,25.0,3.0,2.0,3.0,3.0,0.92,55177.5,2.0,0.44,Safe,Potential Abuse
acct_001389,40.0,3.0,1.0,2.0,2.0,0.55,537.2,2.0,0.68,Safe,Potential Abuse
acct_001390,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001391,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_001392,64.0,2.0,1.0,2.0,2.0,0.984,58543.6,2.0,1.1,Safe,Potential Abuse
acct_001393,80.0,5.0,3.0,5.0,5.0,0.95,4364.6,2.0,1.35,Safe,Potential Abuse
acct_001394,131.0,9.0,5.0,6.0,7.0,0.496,75547.1,4.0,2.2,Potential Abuse,Potential Abuse
acct_001395,72.0,2.0,2.0,1.0,1.0,0.556,0.0,2.0,1.23,Safe,Safe
acct_001396,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.49,Safe,Safe
acct_001397,48.0,2.0,2.0,1.0,1.0,0.562,0.0,2.0,0.84,Safe,Safe
acct_001398,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe
acct_001399,49.0,2.0,2.0,2.0,2.0,0.98,343.0,2.0,0.84,Safe,Potential Abuse
acct_001400,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.42,Safe,Safe
acct_001401,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001402,52.0,5.0,3.0,3.0,3.0,0.423,245581.8,4.0,0.87,Potential Abuse,Potential Abuse
acct_001403,80.0,6.0,4.0,5.0,5.0,0.488,265043.8,3.0,1.38,Potential Abuse,Potential Abuse
acct_001404,48.0,2.0,1.0,2.0,2.0,0.979,1313.0,2.0,0.81,Safe,Potential Abuse
acct_001405,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe
acct_001406,67.0,3.0,2.0,2.0,2.0,0.507,1647.3,2.0,1.13,Safe,Potential Abuse
acct_001407,65.0,3.0,3.0,3.0,3.0,0.969,7291.0,2.0,1.11,Safe,Potential Abuse
acct_001408,72.0,3.0,1.0,3.0,3.0,0.972,400.3,2.0,1.24,Safe,Potential Abuse
acct_001409,32.0,2.0,3.0,1.0,1.0,0.594,0.0,1.0,0.54,Safe,Safe
acct_001410,66.0,9.0,3.0,7.0,7.0,0.439,614415.0,4.0,1.11,Potential Abuse,Potential Abuse
acct_001411,53.0,6.0,3.0,6.0,6.0,0.472,47647.3,3.0,0.94,Potential Abuse,Potential Abuse
acct_001412,40.0,2.0,3.0,1.0,1.0,0.575,0.0,2.0,0.69,Safe,Safe
acct_001413,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001414,354.0,126.0,11.0,16.0,20.0,0.105,1000465.4,7.0,5.91,Abusive,Abusive
acct_001415,33.0,2.0,3.0,2.0,2.0,0.97,367.3,2.0,0.58,Safe,Potential Abuse
acct_001416,80.0,3.0,3.0,3.0,3.0,0.975,424041.1,3.0,1.38,Safe,Potential Abuse
acct_001417,304.0,88.0,12.0,16.0,20.0,0.105,1017629.8,10.0,5.14,Abusive,Abusive
acct_001418,40.0,2.0,3.0,1.0,1.0,0.5,0.0,2.0,0.69,Safe,Safe
acct_001419,119.0,12.0,4.0,9.0,11.0,0.504,377169.0,4.0,2.0,Potential Abuse,Abusive
acct_001420,33.0,3.0,3.0,2.0,2.0,0.485,2029.7,2.0,0.57,Safe,Potential Abuse
acct_001421,72.0,2.0,3.0,1.0,2.0,0.986,76.0,2.0,1.25,Safe,Safe
acct_001422,24.0,2.0,2.0,2.0,2.0,0.958,102.8,1.0,0.46,Safe,Potential Abuse
acct_001423,72.0,3.0,2.0,2.0,2.0,0.542,1663.8,2.0,1.21,Safe,Potential Abuse
acct_001424,65.0,9.0,5.0,5.0,6.0,0.538,14003.5,4.0,1.13,Potential Abuse,Potential Abuse
acct_001425,48.0,3.0,2.0,2.0,2.0,0.562,2409.6,2.0,0.81,Safe,Potential Abuse
acct_001426,67.0,2.0,3.0,2.0,2.0,0.985,242.8,2.0,1.15,Safe,Potential Abuse
acct_001427,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.59,Safe,Safe
acct_001428,66.0,2.0,2.0,2.0,2.0,0.985,3201.5,3.0,1.14,Safe,Potential Abuse
acct_001429,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.94,Safe,Safe
acct_001430,45.0,4.0,5.0,3.0,3.0,0.444,4948.9,3.0,0.78,Potential Abuse,Potential Abuse
acct_001431,246.0,97.0,10.0,16.0,20.0,0.089,1061079.3,9.0,4.11,Abusive,Abusive
acct_001432,311.0,106.0,7.0,16.0,20.0,0.116,1000465.4,9.0,5.29,Abusive,Abusive
acct_001433,400.0,126.0,12.0,16.0,20.0,0.205,959220.5,8.0,6.75,Abusive,Abusive
acct_001434,32.0,2.0,3.0,1.0,1.0,0.531,0.0,2.0,0.58,Safe,Safe
acct_001435,81.0,2.0,2.0,1.0,1.0,0.988,0.0,2.0,1.38,Safe,Safe
acct_001436,32.0,2.0,3.0,1.0,1.0,0.719,0.0,1.0,0.55,Safe,Safe
acct_001437,72.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.21,Safe,Safe
acct_001438,55.0,7.0,5.0,7.0,7.0,0.527,94018.9,3.0,0.96,Potential Abuse,Potential Abuse
acct_001439,24.0,2.0,3.0,2.0,2.0,0.958,37.4,2.0,0.42,Safe,Potential Abuse
acct_001440,387.0,114.0,8.0,16.0,20.0,0.114,1061079.3,13.0,6.59,Abusive,Abusive
acct_001441,64.0,4.0,1.0,3.0,3.0,0.5,1480.9,2.0,1.09,Safe,Potential Abuse
acct_001442,24.0,2.0,2.0,2.0,2.0,0.958,123.0,1.0,0.46,Safe,Potential Abuse
acct_001443,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.14,Safe,Safe
acct_001444,164.0,64.0,10.0,15.0,19.0,0.171,847258.6,9.0,2.8,Abusive,Abusive
acct_001445,173.0,64.0,7.0,16.0,20.0,0.127,698242.8,6.0,3.01,Abusive,Abusive
acct_001446,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001447,48.0,2.0,3.0,2.0,2.0,0.979,4723.8,2.0,0.83,Safe,Potential Abuse
acct_001448,24.0,2.0,1.0,1.0,1.0,0.583,0.0,1.0,0.42,Safe,Safe
acct_001449,80.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.41,Safe,Safe
acct_001450,41.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.81,Safe,Safe
acct_001451,74.0,3.0,3.0,2.0,2.0,0.568,2007.0,2.0,1.3,Safe,Potential Abuse
acct_001452,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe
acct_001453,83.0,2.0,2.0,2.0,2.0,0.988,5080.8,3.0,1.43,Safe,Potential Abuse
acct_001454,87.0,6.0,5.0,5.0,6.0,0.575,451915.7,3.0,1.54,Potential Abuse,Potential Abuse
acct_001455,209.0,72.0,13.0,15.0,19.0,0.182,875098.3,8.0,3.55,Abusive,Abusive
acct_001456,64.0,11.0,6.0,5.0,8.0,0.391,668591.8,3.0,1.09,Potential Abuse,Potential Abuse
acct_001457,87.0,9.0,3.0,8.0,8.0,0.494,230046.9,3.0,1.53,Potential Abuse,Abusive
acct_001458,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.46,Safe,Safe
acct_001459,288.0,82.0,7.0,16.0,20.0,0.139,983647.9,6.0,4.92,Abusive,Abusive
acct_001460,50.0,4.0,5.0,4.0,4.0,0.48,199727.9,3.0,0.97,Potential Abuse,Potential Abuse
acct_001461,342.0,125.0,11.0,16.0,20.0,0.123,983647.9,10.0,5.82,Abusive,Abusive
acct_001462,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_001463,109.0,13.0,4.0,10.0,10.0,0.459,169526.4,5.0,1.83,Potential Abuse,Abusive
acct_001464,54.0,6.0,5.0,5.0,5.0,0.444,576131.0,4.0,0.97,Potential Abuse,Potential Abuse
acct_001465,129.0,8.0,4.0,6.0,6.0,0.31,91306.2,3.0,2.16,Potential Abuse,Potential Abuse
acct_001466,33.0,2.0,2.0,1.0,1.0,0.606,0.0,2.0,0.56,Safe,Safe
acct_001467,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.82,Safe,Safe
acct_001468,99.0,6.0,3.0,4.0,5.0,0.525,91364.3,5.0,1.67,Potential Abuse,Potential Abuse
acct_001469,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.36,Safe,Safe
acct_001470,67.0,2.0,5.0,2.0,2.0,0.537,887.4,4.0,1.14,Potential Abuse,Potential Abuse
acct_001471,81.0,7.0,3.0,5.0,5.0,0.469,112978.9,3.0,1.41,Potential Abuse,Potential Abuse
acct_001472,50.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.94,Safe,Potential Abuse
acct_001473,399.0,116.0,14.0,16.0,20.0,0.095,1112232.4,7.0,6.72,Abusive,Abusive
acct_001474,63.0,7.0,6.0,7.0,7.0,0.556,388553.4,4.0,1.06,Potential Abuse,Potential Abuse
acct_001475,57.0,3.0,2.0,2.0,2.0,0.965,117.8,2.0,1.0,Safe,Potential Abuse
acct_001476,101.0,6.0,6.0,6.0,6.0,0.505,88320.2,3.0,1.72,Potential Abuse,Potential Abuse
acct_001477,81.0,2.0,3.0,1.0,1.0,0.531,0.0,2.0,1.36,Safe,Safe
acct_001478,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe
acct_001479,64.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001480,50.0,3.0,2.0,2.0,2.0,0.54,178.1,2.0,0.84,Safe,Potential Abuse
acct_001481,126.0,11.0,4.0,5.0,8.0,0.286,919949.9,4.0,2.2,Potential Abuse,Potential Abuse
acct_001482,82.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.41,Safe,Safe
acct_001483,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.43,Safe,Safe
acct_001484,70.0,4.0,4.0,2.0,2.0,0.443,49768.0,3.0,1.17,Potential Abuse,Potential Abuse
acct_001485,59.0,7.0,4.0,6.0,6.0,0.492,372251.0,4.0,0.99,Potential Abuse,Potential Abuse
acct_001486,45.0,5.0,6.0,4.0,4.0,0.667,78825.0,3.0,0.77,Potential Abuse,Potential Abuse
acct_001487,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.08,Safe,Potential Abuse
acct_001488,64.0,10.0,3.0,4.0,4.0,0.469,251842.7,4.0,1.11,Potential Abuse,Potential Abuse
acct_001489,370.0,134.0,14.0,16.0,20.0,0.143,1112232.4,12.0,6.2,Abusive,Abusive
acct_001490,58.0,11.0,5.0,8.0,8.0,0.414,106215.8,2.0,1.01,Potential Abuse,Abusive
acct_001491,40.0,2.0,3.0,1.0,1.0,0.975,0.0,2.0,0.72,Safe,Safe
acct_001492,48.0,2.0,2.0,2.0,2.0,0.979,3477.2,2.0,0.83,Safe,Potential Abuse
acct_001493,72.0,2.0,1.0,1.0,1.0,0.528,0.0,2.0,1.29,Safe,Safe
acct_001494,32.0,2.0,1.0,1.0,1.0,0.625,0.0,1.0,0.58,Safe,Safe
acct_001495,243.0,73.0,7.0,15.0,18.0,0.115,1019636.0,7.0,4.08,Abusive,Abusive
acct_001496,64.0,2.0,1.0,1.0,1.0,0.516,0.0,2.0,1.07,Safe,Safe
acct_001497,65.0,8.0,4.0,5.0,6.0,0.338,265269.8,3.0,1.14,Potential Abuse,Potential Abuse
acct_001498,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse
acct_001499,66.0,2.0,2.0,1.0,1.0,0.985,0.0,2.0,1.12,Safe,Safe
acct_001500,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe
acct_001501,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_001502,40.0,2.0,1.0,1.0,1.0,0.6,0.0,2.0,0.7,Safe,Safe
acct_001503,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.69,Safe,Safe
acct_001504,65.0,2.0,2.0,1.0,1.0,0.508,0.0,3.0,1.11,Safe,Potential Abuse
acct_001505,40.0,2.0,2.0,1.0,1.0,0.625,0.0,2.0,0.69,Safe,Safe
acct_001506,105.0,10.0,4.0,7.0,8.0,0.552,84112.0,3.0,1.87,Potential Abuse,Potential Abuse
acct_001507,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.23,Safe,Potential Abuse
acct_001508,33.0,2.0,3.0,2.0,2.0,0.97,220.2,2.0,0.58,Safe,Potential Abuse
acct_001509,66.0,2.0,2.0,2.0,2.0,0.985,1380.6,3.0,1.2,Safe,Potential Abuse
acct_001510,88.0,8.0,3.0,6.0,6.0,0.477,220810.3,3.0,1.49,Potential Abuse,Potential Abuse
acct_001511,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse
acct_001512,80.0,4.0,2.0,3.0,3.0,0.512,8574.5,2.0,1.36,Safe,Potential Abuse
acct_001513,65.0,11.0,4.0,8.0,8.0,0.538,424863.2,3.0,1.1,Potential Abuse,Abusive
acct_001514,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse
acct_001515,101.0,7.0,3.0,6.0,6.0,0.485,171983.4,3.0,1.7,Potential Abuse,Potential Abuse
acct_001516,80.0,2.0,3.0,1.0,1.0,0.988,0.0,2.0,1.35,Safe,Safe
acct_001517,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe
acct_001518,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe
acct_001519,26.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.5,Safe,Safe
acct_001520,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.73,Safe,Safe
acct_001521,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe
acct_001522,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.74,Safe,Safe
acct_001523,40.0,2.0,1.0,2.0,2.0,0.975,133.7,1.0,0.69,Safe,Potential Abuse
acct_001524,24.0,2.0,3.0,2.0,2.0,0.958,97.9,2.0,0.4,Safe,Potential Abuse
acct_001525,44.0,8.0,3.0,7.0,7.0,0.5,46256.2,3.0,0.77,Potential Abuse,Potential Abuse
acct_001526,46.0,7.0,6.0,6.0,6.0,0.435,14942.0,3.0,0.8,Potential Abuse,Potential Abuse
acct_001527,73.0,3.0,3.0,2.0,2.0,0.521,1020.4,2.0,1.24,Safe,Potential Abuse
acct_001528,75.0,3.0,3.0,2.0,2.0,0.573,2989.2,2.0,1.29,Safe,Potential Abuse
acct_001529,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.23,Safe,Safe
acct_001530,56.0,4.0,1.0,3.0,3.0,0.5,5768.5,2.0,0.95,Safe,Potential Abuse
acct_001531,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.38,Safe,Potential Abuse
acct_001532,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe
acct_001533,213.0,70.0,7.0,16.0,20.0,0.16,1112232.4,9.0,3.74,Abusive,Abusive
acct_001534,72.0,2.0,2.0,2.0,2.0,0.986,679.2,2.0,1.23,Safe,Potential Abuse
acct_001535,56.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe
acct_001536,56.0,2.0,2.0,2.0,2.0,0.982,977.8,2.0,1.0,Safe,Potential Abuse
acct_001537,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_001538,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.09,Safe,Potential Abuse
acct_001539,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.23,Safe,Potential Abuse
acct_001540,80.0,2.0,1.0,1.0,1.0,0.55,0.0,2.0,1.37,Safe,Safe
acct_001541,80.0,3.0,1.0,2.0,2.0,0.512,10305.6,3.0,1.37,Safe,Potential Abuse
acct_001542,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_001543,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.41,Safe,Safe
acct_001544,274.0,101.0,12.0,16.0,20.0,0.106,904311.7,9.0,4.63,Abusive,Abusive
acct_001545,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_001546,131.0,11.0,4.0,8.0,9.0,0.511,399478.9,5.0,2.23,Potential Abuse,Abusive
acct_001547,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe
acct_001548,129.0,13.0,3.0,8.0,9.0,0.395,400140.8,4.0,2.18,Potential Abuse,Abusive
